event_id,case_id,event_dttm,channel,contact_result
1740,661,2026-03-17 16:20:00,email,No answer
352,140,2026-02-25 16:04:00,call,No answer
3541,1344,2026-03-12 16:22:00,call,No answer
6027,2264,2026-03-15 08:29:00,sms,RPC
5028,1893,2026-01-08 20:35:00,call,RPC
3675,1395,2026-02-20 13:32:00,sms,Wrong number
1953,740,2026-02-12 16:40:00,email,RPC
5507,2057,2026-01-29 20:57:00,sms,No answer
645,252,2026-03-09 19:31:00,email,Promise
1737,660,2026-03-18 20:10:00,call,Promise
45,20,2026-01-30 15:33:00,sms,Promise
290,111,2026-01-16 09:16:00,call,Promise
295,114,2026-03-07 20:27:00,call,No answer
4475,1694,2026-03-15 16:15:00,call,No answer
2468,933,2026-02-14 10:31:00,call,Promise
5039,1896,2026-03-29 10:37:00,call,Promise
481,182,2026-03-24 09:17:00,sms,No answer
2178,824,2026-03-11 13:51:00,call,RPC
1278,496,2026-04-10 13:37:00,call,Promise
4070,1539,2026-03-03 16:14:00,sms,No answer
110,42,2026-02-09 08:39:00,sms,No answer
741,284,2026-03-15 13:23:00,call,No answer
3598,1367,2026-01-23 12:38:00,call,No answer
3211,1210,2026-01-17 17:33:00,call,RPC
3464,1311,2026-03-22 12:34:00,sms,No answer
5775,2155,2026-03-19 08:36:00,call,No answer
1968,744,2026-03-03 10:48:00,sms,Wrong number
408,156,2026-03-12 20:59:00,call,No answer
2990,1121,2026-03-21 09:26:00,sms,Wrong number
3172,1194,2026-02-19 14:14:00,email,RPC
5696,2129,2026-01-23 08:06:00,sms,RPC
349,139,2026-03-22 20:05:00,sms,No answer
4326,1631,2026-01-29 14:44:00,call,RPC
4864,1834,2026-02-13 11:31:00,call,RPC
2430,920,2026-02-20 12:11:00,call,RPC
2801,1059,2026-03-11 19:39:00,call,RPC
4622,1745,2026-02-28 18:13:00,call,No answer
6615,2468,2026-01-18 11:43:00,sms,RPC
4449,1684,2026-04-02 11:08:00,sms,RPC
920,355,2026-03-12 15:28:00,email,RPC
3707,1407,2026-03-23 14:04:00,sms,No answer
3235,1220,2026-03-27 14:43:00,email,No answer
240,94,2026-02-25 13:29:00,call,RPC
4816,1814,2026-03-14 19:39:00,call,Promise
4867,1834,2026-02-14 08:48:00,sms,No answer
6067,2276,2026-03-02 20:41:00,call,RPC
4761,1791,2026-03-13 16:20:00,call,No answer
5053,1901,2026-03-21 13:00:00,call,RPC
863,336,2026-02-17 19:42:00,call,RPC
1615,622,2026-01-21 17:17:00,call,No answer
6163,2311,2026-01-15 08:58:00,call,No answer
4111,1557,2026-04-10 17:02:00,sms,No answer
727,280,2026-01-10 16:55:00,call,Wrong number
2851,1076,2026-03-13 17:52:00,sms,Promise
6328,2367,2026-03-28 14:30:00,sms,No answer
401,155,2026-02-14 13:33:00,sms,No answer
6186,2317,2026-02-16 12:55:00,call,No answer
6956,2598,2026-01-07 15:51:00,sms,Wrong number
2132,806,2026-02-13 17:51:00,email,RPC
4499,1702,2026-03-26 16:54:00,call,Wrong number
1404,546,2026-01-19 13:58:00,call,RPC
3439,1305,2026-02-25 09:48:00,call,Promise
1676,637,2026-02-15 14:04:00,sms,RPC
5871,2189,2026-03-26 10:11:00,call,No answer
4385,1653,2026-03-08 09:31:00,sms,RPC
3374,1282,2026-02-08 12:00:00,call,Promise
3215,1211,2026-01-27 12:13:00,call,RPC
1633,626,2026-01-27 13:33:00,call,No answer
3039,1139,2026-01-29 08:15:00,email,Promise
1248,481,2026-02-17 13:29:00,call,No answer
3438,1305,2026-02-25 11:32:00,call,RPC
1367,533,2026-03-22 15:47:00,call,Promise
175,65,2026-02-09 15:33:00,call,RPC
3377,1283,2026-02-02 11:43:00,call,No answer
900,350,2026-01-14 11:18:00,sms,RPC
2313,880,2026-04-01 08:30:00,sms,Promise
6064,2275,2026-03-04 11:43:00,email,Promise
5536,2070,2026-04-02 14:00:00,call,No answer
1283,498,2026-03-07 14:22:00,sms,Promise
5827,2175,2026-03-22 19:24:00,sms,RPC
491,185,2026-01-15 14:10:00,sms,No answer
6162,2311,2026-01-18 20:46:00,call,RPC
3157,1190,2026-03-03 17:59:00,sms,Promise
944,367,2026-04-02 18:09:00,call,Promise
1828,695,2026-03-08 13:14:00,call,No answer
2744,1038,2026-02-18 11:15:00,sms,No answer
451,171,2026-03-10 10:18:00,call,No answer
4362,1645,2026-01-31 13:36:00,call,Promise
2444,926,2026-01-24 16:03:00,call,RPC
1300,503,2026-02-04 20:51:00,call,RPC
3006,1127,2026-04-01 20:38:00,sms,No answer
5211,1949,2026-04-03 16:21:00,sms,No answer
2089,790,2026-02-09 18:08:00,sms,Promise
1871,710,2026-03-28 09:07:00,call,No answer
3104,1167,2026-02-25 18:51:00,email,No answer
3264,1228,2026-03-03 12:29:00,sms,RPC
2278,866,2026-02-13 10:05:00,call,RPC
3949,1494,2026-01-23 12:35:00,call,No answer
4603,1740,2026-01-05 19:00:00,email,No answer
2897,1094,2026-01-28 15:06:00,sms,Promise
1705,644,2026-02-09 19:23:00,call,Promise
1083,416,2026-01-23 19:40:00,call,RPC
1298,503,2026-02-14 17:56:00,sms,RPC
6442,2411,2026-02-12 09:30:00,sms,RPC
5063,1906,2026-02-14 12:34:00,email,No answer
1328,515,2026-02-20 15:28:00,sms,Promise
128,49,2026-03-19 16:07:00,call,Promise
369,144,2026-02-10 13:03:00,call,Promise
4346,1639,2026-02-19 11:53:00,sms,RPC
3858,1462,2026-03-17 12:06:00,call,Promise
3407,1294,2026-04-06 10:19:00,call,No answer
3536,1340,2026-02-28 11:18:00,call,RPC
4634,1748,2026-02-13 08:18:00,call,Promise
6398,2395,2026-04-09 10:24:00,call,Wrong number
1459,565,2026-02-14 19:51:00,call,No answer
4226,1597,2026-03-13 19:01:00,call,No answer
415,158,2026-03-08 12:38:00,sms,No answer
90,34,2026-02-15 16:25:00,sms,RPC
572,216,2026-03-05 09:12:00,call,Promise
4636,1748,2026-02-08 19:51:00,email,No answer
2602,989,2026-03-11 10:53:00,call,No answer
4376,1650,2026-03-30 09:44:00,sms,No answer
6208,2322,2026-04-14 09:00:00,sms,Wrong number
386,153,2026-01-28 19:24:00,call,Wrong number
5443,2035,2026-01-28 08:06:00,call,No answer
6800,2535,2026-01-30 18:23:00,email,RPC
2873,1080,2026-04-09 19:20:00,email,RPC
1522,584,2026-02-08 18:20:00,call,No answer
2375,903,2026-04-06 10:17:00,sms,No answer
4387,1655,2026-03-19 12:38:00,call,No answer
6445,2412,2026-04-07 18:09:00,call,Promise
71,30,2026-02-02 19:40:00,sms,Promise
3277,1233,2026-02-08 14:54:00,call,No answer
3416,1298,2026-03-27 10:18:00,call,RPC
3814,1449,2026-03-18 16:43:00,call,No answer
3676,1396,2026-03-09 20:11:00,sms,Promise
4799,1810,2026-04-02 12:41:00,call,RPC
3988,1506,2026-03-07 11:36:00,call,Promise
5883,2195,2026-02-23 08:47:00,call,Promise
298,118,2026-04-02 17:04:00,call,No answer
4526,1711,2026-01-11 11:22:00,sms,No answer
166,60,2026-01-16 14:42:00,email,Promise
1246,481,2026-02-22 17:18:00,call,No answer
29,14,2026-01-24 09:55:00,call,No answer
4545,1716,2026-02-14 13:46:00,call,Promise
1970,745,2026-01-19 17:23:00,sms,RPC
1176,454,2026-02-03 14:00:00,call,Wrong number
5632,2103,2026-02-22 20:06:00,sms,RPC
6144,2307,2026-01-13 09:34:00,call,Promise
5308,1988,2026-04-08 08:47:00,call,RPC
5765,2152,2026-02-05 08:03:00,sms,RPC
262,98,2026-01-25 11:02:00,sms,No answer
2187,828,2026-03-04 16:07:00,sms,RPC
4825,1818,2026-04-03 08:30:00,call,Promise
1370,533,2026-03-20 19:39:00,sms,Promise
1006,392,2026-01-24 10:30:00,sms,RPC
6161,2311,2026-01-26 16:53:00,call,No answer
6525,2437,2026-02-08 20:32:00,email,Promise
2715,1027,2026-01-10 20:09:00,sms,No answer
3746,1425,2026-03-03 11:46:00,email,RPC
4694,1770,2026-02-18 09:04:00,sms,No answer
2520,955,2026-02-10 11:35:00,sms,No answer
5851,2182,2026-01-22 16:11:00,sms,RPC
2661,1009,2026-03-28 16:15:00,call,No answer
3610,1373,2026-01-26 20:02:00,call,RPC
180,66,2026-03-17 10:47:00,sms,RPC
5519,2060,2026-01-13 16:10:00,call,No answer
5326,1995,2026-04-10 08:11:00,sms,Promise
2812,1063,2026-03-07 17:09:00,call,No answer
6403,2398,2026-02-04 16:36:00,sms,No answer
5942,2224,2026-03-26 11:35:00,call,RPC
2802,1059,2026-02-28 14:08:00,call,RPC
3058,1148,2026-01-21 10:32:00,call,No answer
3102,1165,2026-01-31 13:36:00,sms,No answer
3353,1272,2026-02-28 20:30:00,sms,No answer
6496,2426,2026-03-17 11:18:00,call,Promise
4182,1577,2026-03-27 18:28:00,sms,Promise
6757,2515,2026-02-20 12:14:00,call,No answer
243,94,2026-03-01 14:40:00,sms,RPC
149,54,2026-01-16 18:51:00,email,Wrong number
6387,2389,2026-03-19 11:39:00,sms,RPC
1051,404,2026-03-21 12:04:00,email,No answer
14,6,2026-02-10 09:00:00,sms,No answer
3823,1452,2026-03-31 20:43:00,call,RPC
292,111,2026-01-08 10:21:00,email,Promise
6184,2316,2026-01-30 17:59:00,sms,RPC
6197,2320,2026-01-20 08:09:00,call,Promise
4557,1719,2026-04-04 19:30:00,email,RPC
4341,1637,2026-04-07 12:52:00,sms,Promise
5354,2005,2026-02-25 20:39:00,call,No answer
6603,2464,2026-02-15 20:49:00,call,RPC
6437,2410,2026-03-10 16:42:00,call,No answer
2484,939,2026-02-15 18:44:00,call,RPC
5349,2003,2026-02-06 14:14:00,call,Promise
6457,2416,2026-01-16 08:10:00,email,Wrong number
6431,2409,2026-03-13 18:50:00,sms,Promise
1789,680,2026-03-27 09:39:00,sms,Promise
759,289,2026-02-12 17:09:00,sms,Promise
119,45,2026-01-25 09:47:00,call,RPC
2432,921,2026-04-06 17:17:00,call,Wrong number
2631,997,2026-03-02 11:19:00,call,RPC
3851,1460,2026-04-10 08:09:00,call,RPC
2207,834,2026-03-16 17:03:00,sms,No answer
5656,2112,2026-02-23 19:06:00,call,Wrong number
208,81,2026-01-31 11:33:00,email,Wrong number
2546,965,2026-03-05 19:59:00,call,No answer
2191,829,2026-02-11 14:37:00,call,Wrong number
3733,1420,2026-03-09 15:43:00,call,No answer
5955,2228,2026-03-19 11:24:00,sms,RPC
989,385,2026-03-10 13:11:00,call,No answer
5247,1966,2026-01-16 15:48:00,email,RPC
1056,407,2026-03-28 09:50:00,email,RPC
499,188,2026-01-19 20:26:00,call,RPC
656,255,2026-01-11 13:23:00,email,RPC
1683,639,2026-03-20 08:43:00,email,RPC
5591,2091,2026-01-26 11:36:00,sms,RPC
1108,426,2026-03-06 20:50:00,call,No answer
5681,2121,2026-02-20 10:59:00,call,No answer
1630,625,2026-03-31 20:21:00,sms,No answer
2645,1001,2026-03-23 19:03:00,sms,Promise
716,276,2026-03-30 16:58:00,call,No answer
1666,633,2026-02-27 13:17:00,sms,RPC
4723,1778,2026-01-31 09:00:00,sms,No answer
3936,1489,2026-03-13 09:44:00,sms,Wrong number
5116,1923,2026-04-09 15:35:00,sms,Promise
154,55,2026-03-19 18:04:00,call,No answer
3088,1159,2026-04-02 16:22:00,call,No answer
6825,2545,2026-03-09 18:49:00,sms,No answer
3348,1270,2026-03-03 18:02:00,call,Promise
6086,2283,2026-01-17 09:15:00,sms,RPC
283,107,2026-02-08 15:25:00,call,No answer
365,143,2026-02-07 17:19:00,email,Promise
1068,411,2026-03-01 17:34:00,call,RPC
6222,2325,2026-02-02 08:09:00,sms,Wrong number
3579,1359,2026-01-28 09:24:00,call,Wrong number
1047,402,2026-02-01 17:12:00,sms,RPC
1884,714,2026-03-18 17:20:00,call,Wrong number
5415,2028,2026-03-20 10:22:00,call,RPC
5837,2178,2026-02-22 09:54:00,call,No answer
1482,570,2026-03-19 09:20:00,sms,No answer
2726,1034,2026-03-06 19:47:00,sms,No answer
3625,1378,2026-02-28 12:40:00,email,RPC
6007,2254,2026-03-30 17:10:00,call,No answer
6083,2281,2026-03-25 10:59:00,sms,No answer
2978,1118,2026-03-26 14:03:00,sms,RPC
494,186,2026-03-18 08:16:00,sms,Wrong number
5692,2128,2026-01-20 19:19:00,sms,No answer
3143,1185,2026-03-15 11:58:00,call,Wrong number
6178,2315,2026-03-25 11:33:00,sms,RPC
635,249,2026-03-28 11:05:00,email,Promise
4567,1724,2026-02-01 09:50:00,sms,No answer
5712,2134,2026-01-29 11:59:00,call,Promise
3491,1323,2026-01-20 18:34:00,call,No answer
6543,2442,2026-03-05 15:16:00,call,Promise
4772,1794,2026-02-20 13:48:00,call,RPC
553,207,2026-04-06 15:17:00,call,Promise
1626,624,2026-01-20 10:05:00,call,RPC
5381,2016,2026-02-14 13:03:00,call,RPC
2823,1065,2026-03-07 20:13:00,call,RPC
5526,2065,2026-03-22 16:34:00,sms,RPC
1062,409,2026-02-16 19:49:00,call,RPC
801,309,2026-02-22 15:09:00,call,No answer
3934,1489,2026-03-11 14:56:00,email,Promise
6417,2405,2026-01-05 10:59:00,sms,No answer
6669,2485,2026-02-19 13:17:00,call,No answer
548,206,2026-02-05 14:58:00,sms,No answer
3657,1390,2026-01-13 20:19:00,email,Wrong number
2429,920,2026-02-22 14:57:00,sms,No answer
1677,637,2026-02-15 08:09:00,sms,RPC
6416,2404,2026-02-06 14:03:00,call,Promise
2460,931,2026-02-09 18:12:00,call,No answer
6645,2479,2026-03-19 20:48:00,sms,No answer
6434,2409,2026-03-16 17:04:00,call,No answer
3382,1285,2026-02-02 09:36:00,sms,Promise
5997,2252,2026-01-31 09:45:00,sms,RPC
1046,402,2026-02-06 20:18:00,call,No answer
2309,879,2026-01-23 11:56:00,sms,No answer
4845,1824,2026-02-17 09:45:00,sms,RPC
664,257,2026-01-15 12:38:00,sms,No answer
4274,1613,2026-03-04 18:47:00,sms,No answer
1088,417,2026-02-18 15:51:00,email,No answer
3765,1430,2026-03-04 17:02:00,sms,Promise
4304,1624,2026-02-09 12:21:00,call,Promise
3556,1348,2026-03-18 20:57:00,call,Wrong number
3672,1394,2026-02-23 08:40:00,call,Wrong number
6616,2468,2026-02-01 10:21:00,sms,RPC
3457,1309,2026-02-01 08:11:00,email,RPC
456,173,2026-02-09 14:56:00,email,RPC
846,330,2026-01-20 11:29:00,call,No answer
5875,2191,2026-02-17 13:30:00,sms,RPC
4305,1624,2026-02-13 18:46:00,call,No answer
5682,2122,2026-01-31 13:45:00,sms,Promise
4311,1626,2026-01-19 09:04:00,email,Promise
4757,1790,2026-01-28 09:42:00,call,RPC
5838,2178,2026-03-02 08:33:00,call,RPC
3448,1308,2026-02-18 17:03:00,call,RPC
3433,1304,2026-02-07 11:29:00,call,RPC
6614,2468,2026-02-01 12:00:00,sms,Promise
5420,2028,2026-03-09 19:18:00,call,RPC
3905,1480,2026-03-09 11:47:00,email,Promise
5166,1938,2026-01-17 20:28:00,call,RPC
4382,1652,2026-04-05 17:18:00,call,No answer
6356,2378,2026-03-05 09:03:00,sms,Wrong number
3344,1269,2026-02-13 15:03:00,call,No answer
6494,2426,2026-03-11 14:24:00,call,No answer
4492,1701,2026-03-27 18:24:00,call,RPC
3567,1350,2026-03-24 16:50:00,sms,Promise
4342,1637,2026-04-14 16:40:00,call,No answer
1026,398,2026-02-26 12:22:00,sms,No answer
5741,2145,2026-02-23 20:50:00,call,No answer
3387,1286,2026-04-01 18:59:00,sms,No answer
2210,834,2026-03-26 10:15:00,call,Wrong number
3455,1309,2026-02-07 12:01:00,email,RPC
940,364,2026-02-27 10:10:00,sms,No answer
5753,2149,2026-01-15 08:37:00,call,No answer
4388,1656,2026-04-03 20:41:00,call,RPC
5733,2142,2026-01-08 08:17:00,call,RPC
52,23,2026-01-02 15:20:00,sms,Promise
6886,2571,2026-02-15 09:04:00,email,No answer
771,297,2026-02-19 16:53:00,sms,Promise
2319,883,2026-02-23 18:39:00,call,No answer
2764,1044,2026-01-17 17:40:00,call,Promise
4359,1644,2026-03-22 13:31:00,call,No answer
1564,603,2026-04-04 12:43:00,call,No answer
1228,477,2026-03-02 17:30:00,email,No answer
2184,827,2026-03-30 10:21:00,call,Promise
6164,2311,2026-01-14 08:04:00,call,RPC
823,318,2026-04-01 13:17:00,call,Promise
4204,1586,2026-02-09 19:07:00,call,No answer
4797,1809,2026-03-09 18:12:00,call,RPC
1786,680,2026-03-27 16:45:00,call,No answer
6246,2333,2026-01-12 13:10:00,call,RPC
4597,1738,2026-01-20 17:14:00,call,No answer
3445,1306,2026-03-10 20:22:00,call,RPC
4082,1544,2026-03-30 19:14:00,sms,No answer
3674,1395,2026-02-18 16:15:00,call,No answer
3183,1198,2026-04-03 13:45:00,sms,Promise
1374,536,2026-04-02 19:07:00,call,Wrong number
5953,2227,2026-03-17 17:20:00,sms,RPC
266,101,2026-03-21 10:02:00,email,RPC
2417,917,2026-01-19 08:40:00,call,No answer
6690,2490,2026-03-07 12:50:00,sms,RPC
6843,2552,2026-01-31 08:17:00,sms,RPC
4650,1752,2026-01-25 12:05:00,call,RPC
3320,1255,2026-02-15 09:17:00,call,Wrong number
720,279,2026-03-14 10:49:00,sms,RPC
2014,764,2026-01-18 15:48:00,sms,Wrong number
3975,1501,2026-03-21 08:01:00,sms,Promise
668,258,2026-03-23 09:46:00,call,No answer
1317,510,2026-03-23 11:20:00,email,No answer
2078,787,2026-01-31 17:20:00,call,Wrong number
4140,1565,2026-03-11 18:48:00,sms,RPC
2708,1026,2026-03-12 12:17:00,sms,Promise
9,4,2026-03-29 12:19:00,sms,Promise
1960,741,2026-02-28 08:00:00,call,No answer
2368,901,2026-03-23 09:05:00,call,No answer
1616,622,2026-01-18 12:39:00,call,Wrong number
6284,2348,2026-02-08 17:15:00,call,No answer
6536,2440,2026-03-27 18:08:00,sms,No answer
1428,553,2026-02-25 12:52:00,call,No answer
4275,1613,2026-02-21 08:49:00,call,Wrong number
5068,1907,2026-03-05 14:21:00,sms,No answer
657,256,2026-03-21 13:02:00,email,Promise
6847,2553,2026-01-25 11:10:00,call,Wrong number
1531,587,2026-01-13 09:46:00,call,RPC
2789,1053,2026-01-24 15:07:00,sms,Promise
1251,481,2026-02-07 17:05:00,call,Wrong number
3035,1138,2026-04-13 19:58:00,call,Promise
5783,2158,2026-02-11 12:50:00,call,No answer
4752,1789,2026-02-15 16:13:00,call,Promise
4146,1567,2026-02-05 20:44:00,sms,RPC
6837,2550,2026-03-07 18:45:00,sms,Promise
4918,1859,2026-02-02 11:44:00,sms,No answer
2225,840,2026-03-21 12:37:00,call,RPC
1772,675,2026-03-16 19:49:00,call,No answer
4490,1700,2026-02-18 08:24:00,sms,No answer
933,362,2026-02-23 12:42:00,call,RPC
2958,1114,2026-02-14 12:12:00,sms,Promise
6296,2352,2026-01-18 10:29:00,sms,No answer
2204,833,2026-04-03 18:14:00,sms,Wrong number
6353,2376,2026-02-24 08:21:00,email,Promise
2083,788,2026-03-04 15:30:00,sms,No answer
2174,823,2026-03-04 19:06:00,sms,No answer
4484,1696,2026-01-31 12:34:00,call,Promise
6927,2588,2026-03-27 09:56:00,call,Wrong number
1862,707,2026-03-11 10:16:00,call,No answer
1791,681,2026-02-21 12:26:00,call,No answer
232,90,2026-04-08 20:37:00,call,Wrong number
5264,1973,2026-03-19 18:38:00,sms,RPC
966,377,2026-03-09 10:36:00,call,Promise
6455,2416,2026-01-10 12:29:00,call,No answer
1443,558,2026-03-17 08:58:00,sms,No answer
2016,765,2026-01-26 20:52:00,sms,Wrong number
5567,2081,2026-02-02 18:18:00,call,Promise
2605,990,2026-04-16 09:52:00,call,RPC
4399,1660,2026-01-16 11:07:00,call,No answer
1333,518,2026-01-31 10:58:00,sms,Wrong number
2684,1017,2026-03-06 08:17:00,call,No answer
4551,1717,2026-01-21 19:47:00,email,RPC
2504,948,2026-01-30 08:56:00,email,Promise
1835,697,2026-01-26 09:07:00,call,Promise
5691,2126,2026-03-29 17:38:00,sms,RPC
6335,2370,2026-03-26 19:09:00,email,RPC
972,379,2026-04-13 19:39:00,sms,No answer
5130,1926,2026-01-19 16:27:00,sms,RPC
2536,960,2026-03-30 19:18:00,sms,No answer
1003,390,2026-02-20 10:06:00,call,No answer
2058,779,2026-03-30 09:00:00,sms,No answer
815,315,2026-02-25 10:26:00,sms,No answer
6365,2382,2026-02-07 16:44:00,call,Wrong number
2508,951,2026-02-05 09:36:00,call,No answer
270,101,2026-04-01 17:05:00,sms,RPC
2856,1077,2026-02-20 08:05:00,call,RPC
1885,715,2026-04-06 17:40:00,call,Promise
134,51,2026-03-13 16:42:00,sms,Promise
3425,1301,2026-02-04 09:24:00,call,No answer
4582,1733,2026-01-17 18:32:00,call,RPC
2914,1099,2026-02-15 08:16:00,call,No answer
5151,1934,2026-02-27 10:08:00,email,No answer
1474,568,2026-02-23 09:01:00,email,Promise
333,133,2026-03-13 18:23:00,sms,No answer
2481,939,2026-02-19 16:22:00,call,No answer
3132,1180,2026-01-18 10:36:00,call,No answer
1847,699,2026-03-26 17:59:00,sms,Promise
2720,1032,2026-03-15 11:39:00,call,RPC
2266,859,2026-02-07 15:34:00,email,No answer
3317,1253,2026-01-29 18:19:00,email,RPC
4964,1875,2026-01-20 14:32:00,call,Promise
6408,2401,2026-03-11 12:19:00,sms,No answer
729,281,2026-03-29 12:59:00,call,Promise
3469,1313,2026-03-10 20:30:00,call,Wrong number
1036,401,2026-04-11 11:50:00,call,No answer
2938,1107,2026-04-09 15:37:00,call,No answer
51,23,2026-01-14 18:30:00,call,No answer
1670,634,2026-04-01 08:15:00,call,RPC
3391,1288,2026-02-18 10:00:00,call,RPC
2256,853,2026-03-11 18:47:00,sms,RPC
3155,1189,2026-03-16 20:19:00,call,RPC
1692,641,2026-04-07 11:45:00,call,Promise
5958,2230,2026-03-31 19:12:00,email,RPC
237,93,2026-02-11 20:58:00,call,RPC
4168,1572,2026-01-23 19:42:00,sms,No answer
1645,629,2026-03-24 09:05:00,email,No answer
5188,1942,2026-02-09 18:04:00,sms,RPC
3463,1311,2026-03-29 18:22:00,sms,RPC
4765,1792,2026-02-12 17:55:00,sms,No answer
497,187,2026-03-29 08:32:00,sms,No answer
3176,1195,2026-01-24 16:52:00,call,Promise
6261,2340,2026-02-11 17:59:00,call,Promise
6157,2309,2026-02-10 19:47:00,call,Promise
6400,2396,2026-03-25 15:11:00,email,No answer
312,124,2026-02-21 19:07:00,email,No answer
2276,865,2026-02-02 17:46:00,sms,No answer
6902,2580,2026-01-31 17:59:00,email,No answer
848,330,2026-01-21 14:04:00,call,No answer
2298,875,2026-04-02 15:35:00,sms,No answer
909,351,2026-03-21 14:21:00,sms,Promise
2709,1026,2026-03-01 13:12:00,call,RPC
1548,596,2026-02-23 08:10:00,email,RPC
6558,2445,2026-04-05 13:41:00,sms,No answer
6428,2408,2026-03-04 17:20:00,sms,No answer
520,194,2026-03-12 08:41:00,sms,Wrong number
901,350,2026-01-16 20:07:00,call,Wrong number
1182,455,2026-02-08 14:36:00,sms,RPC
4917,1859,2026-01-19 17:55:00,sms,No answer
6477,2422,2026-03-15 08:36:00,call,No answer
898,349,2026-02-05 10:30:00,call,Promise
536,199,2026-01-31 17:49:00,sms,No answer
4575,1730,2026-02-20 10:51:00,sms,No answer
1726,652,2026-01-13 20:58:00,sms,No answer
1656,630,2026-02-03 08:50:00,sms,No answer
6320,2366,2026-02-22 09:25:00,sms,RPC
6312,2361,2026-01-26 15:56:00,email,RPC
6550,2444,2026-02-06 20:41:00,email,Promise
4441,1679,2026-04-08 19:16:00,call,No answer
4153,1570,2026-02-05 19:27:00,sms,No answer
6028,2264,2026-03-18 12:26:00,sms,No answer
4656,1755,2026-01-11 12:43:00,call,Promise
3914,1483,2026-01-06 20:30:00,email,No answer
1621,623,2026-01-09 11:44:00,call,No answer
3383,1285,2026-02-06 16:03:00,call,No answer
700,272,2026-03-19 19:12:00,email,Wrong number
832,323,2026-02-20 09:37:00,call,RPC
1289,499,2026-01-24 16:07:00,email,No answer
6936,2591,2026-03-27 09:15:00,call,RPC
5840,2178,2026-02-27 09:49:00,sms,Promise
4309,1625,2026-02-04 14:00:00,email,RPC
6857,2556,2026-03-26 15:54:00,email,Promise
2338,890,2026-03-16 19:30:00,call,No answer
2386,907,2026-04-07 20:14:00,email,Promise
3601,1368,2026-01-22 18:51:00,email,No answer
1745,664,2026-01-28 14:23:00,sms,No answer
747,286,2026-01-07 10:32:00,sms,RPC
5251,1970,2026-02-12 16:55:00,call,Wrong number
2454,929,2026-02-26 12:48:00,sms,No answer
6860,2558,2026-04-02 09:07:00,call,RPC
6822,2543,2026-01-26 10:57:00,email,No answer
4989,1881,2026-03-12 16:25:00,call,Wrong number
5633,2104,2026-01-23 18:02:00,sms,Promise
4223,1595,2026-01-26 10:12:00,sms,No answer
722,279,2026-03-27 15:49:00,call,No answer
1751,667,2026-03-03 10:16:00,call,Promise
6150,2309,2026-02-08 10:20:00,call,No answer
1959,741,2026-02-28 12:46:00,sms,RPC
3866,1464,2026-04-11 15:40:00,sms,No answer
4457,1688,2026-03-28 18:54:00,sms,Wrong number
3563,1350,2026-03-20 08:06:00,email,No answer
